日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-06-10,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",480,"NULAB　Cacoo利用代",11,,,,借,仕,
2014-06-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",3044,"さくらインターネット　レンタルサーバー（project.zenbase.jp）代",11,,,,借,仕,
2014-06-10,0,,"",734,"支払手数料",,,314,"未払金",9998,"社長立替金",3149,"ムームードメイン　ドメイン料（zenbase.jp / zenbasemail.com）",11,,,,借,仕,
2014-07-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",1522,"さくらインターネット　レンタルサーバー（dev.clutchbox.jp）代",11,,,,借,仕,
2014-07-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",81,"AmazonWebService利用代",11,,,,借,仕,
2014-07-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",11180,"AmazonWebService利用代（zenbase用）",11,,,,借,仕,
2014-07-10,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",480,"NULAB　Cacoo利用代",11,,,,借,仕,
2014-07-10,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",432,"Chatwork　Chatwork利用代",11,,,,借,仕,
2014-07-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",761,"さくらインターネット　レンタルサーバー（project.zenbase.jp）代",11,,,,借,仕,
2014-07-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",81,"AmazonWebService(ブリングアップBackup)利用代",11,,,,借,仕,
2014-07-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",10795,"AmazonWebService利用代（zenbase用）",11,,,,借,仕,
2014-07-28,0,,"",726,"租税公課",,,314,"未払金",9998,"社長立替金",4000,"日本郵便株式会社　収入印紙代",4,,,,借,仕,
2014-08-11,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",1522,"さくらインターネット　レンタルサーバー（dev.clutchbox.jp）代",11,,,,借,仕,
2014-08-11,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",1522,"さくらインターネット　レンタルサーバー（project.zenbase.jp）代",11,,,,借,仕,
2014-08-11,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",14339,"さくらインターネット　レンタルサーバー（logmanager.zenbase.jp）代（初期費用＋2ヶ",11,,,,借,仕,
2014-08-11,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",480,"NULAB　Cacoo利用代",11,,,,借,仕,
2014-08-11,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",432,"Chatwork　Chatwork利用代",11,,,,借,仕,
2014-08-11,0,,"",728,"消耗品費",,,314,"未払金",9998,"社長立替金",4059,"VMware　ソフトウェア購入代",11,,,,借,仕,
2014-08-11,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",79,"AmazonWebService利用代(kawase@zen-platform.jp)",11,,,,借,仕,
2014-08-11,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",11353,"AmazonWebService利用代（zenbase用）",11,,,,借,仕,
2014-08-11,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",1248,"AmazonWebService(ブリングアップBackup)利用代",11,,,,借,仕,
2014-09-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",1522,"さくらインターネット　レンタルサーバー（dev.clutchbox.jp）代",11,,,,借,仕,
2014-09-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",1522,"さくらインターネット　レンタルサーバー（project.zenbase.jp）代",11,,,,借,仕,
2014-09-10,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",480,"NULAB　Cacoo利用代",11,,,,借,仕,
2014-09-10,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",432,"Chatwork　Chatwork利用代",11,,,,借,仕,
2014-09-10,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",77,"AmazonWebService利用代(kawase@zen-platform.jp)",11,,,,借,仕,
2014-09-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",11770,"AmazonWebService利用代（zenbase用）",11,,,,借,仕,
2014-09-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",357,"AmazonWebService(bringup.jp@zen-platform.jp)利用代",11,,,,借,仕,
2014-09-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",2045,"AmazonWebService(ootakikaku.jp@zen-platform.jp)利用代",11,,,,借,仕,
2014-10-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",16745,"さくらインターネット　レンタルサーバー（dev.clutchbox.jp一年一括）代",11,,,,借,仕,
2014-10-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",1522,"さくらインターネット　レンタルサーバー（project.zenbase.jp）代",11,,,,借,仕,
2014-10-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",3129,"さくらインターネット　レンタルサーバー（logmanager.zenbase.jp）代",11,,,,借,仕,
2014-10-10,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",480,"NULAB　Cacoo利用代",11,,,,借,仕,
2014-10-10,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",432,"Chatwork　Chatwork利用代",11,,,,借,仕,
2014-10-10,0,,"",724,"通信費",,,314,"未払金",9998,"社長立替金",79,"AmazonWebService利用代(kawase@zen-platform.jp)",11,,,,借,仕,
2014-10-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",12043,"AmazonWebService利用代（zenbase用）",11,,,,借,仕,
2014-10-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",305,"AmazonWebService(bringup.jp@zen-platform.jp)利用代",11,,,,借,仕,
2014-10-10,0,,"",550,"仕入高",,,314,"未払金",9998,"社長立替金",199,"AmazonWebService(ootakikaku.jp@zen-platform.jp)利用代",11,,,,借,仕,
2014-10-10,0,,"",734,"支払手数料",,,314,"未払金",9998,"社長立替金",3067,"ムームードメイン　ドメイン料（zenmail.jp）",11,,,,借,仕,
2014-10-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,11880,"月分ブリングアップ　バックアップサーバー利用料他",11,,,,貸,売,
2014-10-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,21600,"月分ブリングアップ　営業支援費",11,,,,貸,売,
2014-10-31,0,,"",166,"売掛金",2,"オオタキカク",511,"売上高",,,30481,"月分オオタキカク　ＩＴサポート代他",11,,,,貸,売,
2013-11-01,0,,"",314,"未払金",9998,"社長立替金",724,"通信費",,,2,"AmazonWebService利用代",205,,,,貸,仕,
2014-10-31,0,,"",551,"業務委託費",,,314,"未払金",1,"ブリングアップ",6704,"月分ブリングアップ　クラッチボックスサイト管理費",11,,,,借,仕,
2014-10-31,1,,"",825,"創立費償却",,,252,"創立費",,,200100,"決算処理",4,,,,借貸,仕,
2014-10-31,1,,"",871,"法人税等",,,323,"未払法人税等",,,70000,"決算処理",,,,,,,
